orf	gene	crispr	rep	tech	date	tube	fluorecence	chromo	maxIndex	maxValue	leftIndex	rightIndex	deltaHight_Low	deltaOther	LOD_Other	effectRNAPROT
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	5	460000	10.09	418100	497900	-0.120850922569279	-0.0407810833730778	0.71	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	7	360700	8.35	321700	400300	0.135611218381646	0.0788139078762489	3.02	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	7	852300	3.65	783400	930800	-0.09187192362272	-0.0271194652503007	0.81	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	8	399300	4.45	228400	447200	-0.0878119118898801	-0.018796573454903	0.98	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	10	176100	17.47	149400	223000	-0.159267020525062	0.0308384772119581	1.01	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	10	659300	3.29	519500	741700	0.0701835187235089	-0.102277690279254	3.34	oposite
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	11	287300	77.04	274700	302000	-0.348543074259191	-0.00046537991148965	0.4	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	12	673000	7.58	633200	706000	-0.112756955699929	-0.032558080199459	1	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	13	315500	15.26	239500	356100	0.169515126951109	0.0425083672888937	1.42	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	14	214400	14.11	168000	249400	-0.16151743569236	-0.0324938954212906	0.9	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	15	212600	12.01	151500	234000	-0.12629946754285	0.0121638055741051	0.51	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	2	575500	13.19	537100	601800	-0.152998594005075	0.0703900288772474	2.06	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	4	49200	3.93	0	254100	-0.0896715810618527	-0.0245935756587802	2.49	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	5	334100	3.97	183000	415400	-0.0773545809757896	-0.0820299748185778	6.18	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	7	337100	3.82	250800	394500	0.0812086529067305	0.126169279304513	7.88	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	8	85200	6	49600	212300	-0.101834729333038	0.0099163330592198	0.41	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	10	669900	3.52	593900	741700	-0.0994978118231222	0.0661671686236386	2.97	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	12	117800	4.4	87300	168800	0.0965286370995623	0.0012056950003666	0.43	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	13	73800	4.08	0	127600	-0.102824044903475	0.0177545093920354	1.1	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	14	472000	59.94	454500	486100	0.327481304345765	0.0675809533151868	2.32	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	15	545900	8.3	500800	582000	0.114465314010589	-0.0299459514870824	1.22	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	1	138700	8.08	116500	207800	-0.134222918760294	-0.019442187793848	0.4	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	2	189600	3.6	76000	241100	-0.0682774278201593	0.011078291297802	0.4	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	4	191100	5.05	155000	240400	-0.0990548856667295	-0.0838671904942481	3.39	together
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	5	391600	3.34	222700	497200	-0.072184599408999	-0.0193922616789296	0.62	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	7	401100	3.08	321900	476800	0.0871831734916289	0.0105666847843605	0.66	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	8	447300	3.07	202900	554900	-0.0567234783439507	-0.00186651484330569	0.74	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	10	167700	27.25	135800	203100	-0.232967801381682	0.0394801861972726	1.04	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	10	628100	4.39	596300	700700	0.0984577187761472	0.0107434305281275	0.4	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	11	323000	46.26	286600	347100	-0.28294754838107	0.0101112972495248	0.4	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	13	363800	6.23	174200	406400	0.096177869367618	0.0215847964055325	1.52	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	14	237300	6.9	164000	271800	-0.0884593356049164	0.0136826836961578	0.65	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	15	163000	7.01	132400	193100	-0.106443448594454	-0.0268532135919631	1.27	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	gfp	15	564700	13.4	547500	587100	-0.152460561262242	0.0238707693379916	0.61	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	2	21300	3.56	0	44000	-4.28472807381119e-05	0.00126319083319582	0.81	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	4	187200	3.42	53900	237400	-0.0835418516017511	-0.0974483611030786	4.93	together
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	10	459400	3.31	405700	524200	0.0642968648431623	0.0101551472243064	0.41	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	12	684400	7.81	650300	756100	-0.116938454807001	0.0561671964921154	2.63	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	13	55800	3.76	0	104000	-0.0552211148136682	0.0660840919723147	2.07	specific
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	13	289900	3.29	247500	377400	0.0570541844131967	0.0904010066725405	5.11	together
YDR099W	BMH2	a	1	1	190201	BMH2_a_1_1	mch	14	466400	52.33	450000	480400	0.306310630059293	0.0468325966826764	1.21	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	1	165600	4.06	97500	207800	-0.108255809781185	-0.00075250936762683	0.48	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	2	579100	3.21	499000	700600	0.0675882021365524	-0.00253249504769337	0.44	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	4	195600	10.36	171300	233400	-0.144198324154758	-0.0170393408713982	0.74	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	4	1174200	4.66	1014800	1266400	0.0956398433170739	-0.00118933560281514	0.52	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	5	521000	4.98	487000	566500	-0.0931201886848978	0.0273327829433515	1	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	7	133300	11.75	104300	170500	0.13532785328551	0.0254489125530568	1.74	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	7	933300	4.59	891000	1003200	-0.0754406311972657	0.00772604682443345	0.45	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	8	315200	5.51	267200	380300	-0.0928925966251395	-0.00132310602495045	0.41	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	10	161200	10.25	129700	192200	-0.136163003836713	0.144064204061093	10.22	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	10	702500	3.43	594300	741700	-0.0869199449382559	-0.0213401745185534	0.64	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	11	383500	73.85	367800	419300	-0.359585578283023	0.166319680429581	19.86	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	12	638900	4.8	598800	978000	0.0938202103778777	-0.0890150362569713	4.31	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	13	271900	18.17	248200	317800	0.185214736064812	0.185526629699228	18.23	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	14	503100	32.57	480100	539900	0.23595576308945	0.0798223175317555	6.11	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	15	151300	7.75	93500	195300	-0.127077946992999	0.00729948089614896	0.52	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	gfp	15	588500	13.9	551700	634500	0.169116948415389	0.125241461842691	6.45	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	7	204200	3.37	83500	257600	0.0907727814235634	0.124674458385751	10.36	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	7	560400	4.15	423200	617700	0.0789471734404516	0.00943123143214564	0.53	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	8	133600	23.17	100600	150500	0.183771191060303	0.000137256501649974	0.4	specific
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	10	199800	11.16	147000	263600	0.150450325651175	-0.120333745462835	7.72	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	11	386400	20.05	366300	407000	0.166391002702622	-0.362085149306282	73.7	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	12	657000	4.86	598700	746200	-0.0838208783039238	0.0951865416219815	4.5	together
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	13	261700	18.38	239800	299500	0.181573026493302	0.1772986905036	17.55	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	14	487900	6.19	440100	600100	0.0771304760485815	0.232459532294549	31.52	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	15	575400	7.37	541400	600400	0.123087656534547	0.164057123571299	13.89	oposite
YDR099W	BMH2	i	0	1	180515	BMH2_i_0_1	mch	15	819300	6.11	765200	875700	-0.11390590693993	0.015655163097876	1.2	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	gfp	8	141600	4.44	70000	210600	-0.0999843975465215	-0.0932985922585244	5.38	together
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	gfp	13	72000	20.7	22100	99400	0.194335491472651	-0.00829382287961189	0.7	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	gfp	14	456300	4.78	424500	489500	-0.0731780251500325	0.14503809559024	12.67	oposite
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	gfp	15	43800	4.35	0	169500	0.0912967586277329	0.00441213147132002	0.53	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	2	620500	3.04	417600	689200	-0.0796195322772235	0.0325408463581507	0.84	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	5	193500	3.83	89600	327200	-0.0849358233204259	0.0175723678858728	0.51	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	8	86500	8.92	56100	127600	-0.132508531161048	-0.0804531361749126	3.23	together
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	10	388300	3.11	103100	490100	0.0761469845336549	0.0152146059853078	0.93	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	11	400300	3.3	184700	504400	-0.0490437286041666	-0.0370618835288944	1.73	specific
YLR286C	CTS1	a	1	1	190201	CTS1_a_1_1	mch	14	470700	12.89	435600	517200	0.141953557986642	-0.0713145460647435	4.19	oposite
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	gfp	4	1393000	3.99	1310800	1508900	-0.0799681477801799	-0.0298218510091507	1.24	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	gfp	10	377400	5.76	290700	407000	0.0665925367746901	0.0775677962967698	4.28	together
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	gfp	13	56800	7.93	0	108700	0.115192431178621	-0.0932635541546379	6.2	oposite
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	2	0	3.25	0	83300	-0.13919358458607	0.0214891154719977	0.51	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	2	571800	3.51	506000	691700	-0.0809478170307841	-0.0252041653290976	0.47	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	4	156100	5.53	88300	192300	-0.0892115132097561	0.0196825465072272	0.97	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	4	1316300	3.89	1113700	1377900	-0.067889429976336	-0.0538417112452023	2.1	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	5	331400	5.86	291300	362400	-0.114502359686057	0.0069220795521493	0.42	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	7	905300	4.39	803100	945300	-0.0789517078730977	-0.0171975903323939	0.63	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	10	374400	4.36	272400	412200	0.0786400884409169	0.067720561893805	5.64	together
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	11	222800	4.37	102400	296900	-0.0778206535592557	-0.00134109838386681	0.47	specific
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	13	68900	6.28	0	105700	-0.09670759405559	0.112887700777094	7.63	oposite
YLR286C	CTS1	a	2	1	190201	CTS1_a_2_1	mch	14	462700	24.27	449100	495900	0.187422709004107	0.00216935356160247	0.5	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	4	167700	3.11	116200	326200	-0.0731187243394513	-0.0597664562233116	3.07	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	5	400800	7.92	363300	504900	-0.109601751738711	-0.0415911624445873	2.53	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	10	197600	3.72	137300	266500	0.0664813455959405	0.0119928120137831	0.47	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	11	162600	11.68	133600	230200	-0.12313833505842	-0.0919905213568686	7.51	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	12	657400	318.2	650800	666500	-0.940186983189532	-0.542321708256289	142.8	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	13	356400	14.23	312100	423200	0.146059038133219	0.0492798881565959	3.46	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	14	208800	3.54	115800	342300	-0.0834927482415851	-0.0254110387103793	0.4	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	gfp	15	119600	14.98	85900	159600	-0.164731524927245	-0.0712684200072993	4.08	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	2	655200	3.84	466900	712800	-0.0692330902489117	0.0290380193681556	0.65	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	4	107800	4.11	0	278900	-0.0717079929940989	-0.0154217474780908	0.84	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	4	1321500	3.3	1259400	1381200	-0.0749301988891137	-0.00769468602591555	0.43	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	11	253300	9.34	159500	307000	-0.118759497132556	-0.111248349842662	8.7	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	12	671700	144.17	654300	685600	-0.536915952733279	-0.898766180297574	312.72	together
